,object_id,creation_time,creation_source,last_session_creation_time,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,invited_by_user_id,label
10882,10883,2013-10-11 03:16:13,ORG_INVITE,1382757373.0,0,0,170,6590.0,not adopted
10883,10884,2013-05-26 14:46:12,ORG_INVITE,,0,0,80,6986.0,
10884,10885,2013-06-03 03:16:48,PERSONAL_PROJECTS,1379733408.0,0,0,0,,adopted
10885,10886,2012-07-14 04:21:00,PERSONAL_PROJECTS,,0,0,57,,
10886,10887,2013-02-20 09:32:31,GUEST_INVITE,,0,0,39,8169.0,
10887,10888,2014-04-29 01:17:45,GUEST_INVITE,1399252665.0,0,0,3,1608.0,not adopted
10888,10889,2013-03-11 10:54:55,SIGNUP_GOOGLE_AUTH,1363085695.0,0,0,98,,not adopted
10889,10890,2013-12-20 19:55:25,ORG_INVITE,1387655725.0,0,0,22,4459.0,not adopted
10890,10891,2012-08-24 14:46:36,SIGNUP,1345819596.0,0,0,6,,not adopted
10891,10892,2014-01-15 17:42:24,SIGNUP_GOOGLE_AUTH,1401903744.0,0,0,178,,adopted
10892,10893,2014-03-07 12:38:26,ORG_INVITE,1394195906.0,0,0,43,7839.0,not adopted
10893,10894,2014-04-03 13:17:07,PERSONAL_PROJECTS,,1,0,7,,
10894,10895,2014-04-18 01:57:27,ORG_INVITE,,0,0,327,1775.0,
10895,10896,2013-12-15 20:05:54,SIGNUP,1387137954.0,0,0,0,,not adopted
10896,10897,2013-02-24 02:06:13,GUEST_INVITE,1361671573.0,1,0,169,1282.0,not adopted
10897,10898,2012-10-01 20:12:19,SIGNUP_GOOGLE_AUTH,1349381539.0,0,0,174,,not adopted
10898,10899,2013-09-30 17:59:40,SIGNUP_GOOGLE_AUTH,1380563980.0,0,0,74,,not adopted
10899,10900,2013-05-08 21:18:12,SIGNUP,1368479892.0,0,0,16,,not adopted
10900,10901,2012-09-09 16:55:24,SIGNUP,1347296124.0,0,0,214,,not adopted
10901,10902,2012-09-12 10:11:43,ORG_INVITE,1347531103.0,0,0,71,3537.0,not adopted
10902,10903,2013-10-03 22:00:00,SIGNUP,,0,0,178,,
10903,10904,2013-10-12 19:16:27,ORG_INVITE,1381778187.0,1,0,62,3932.0,not adopted
10904,10905,2012-10-20 21:48:46,ORG_INVITE,1350942526.0,0,1,119,4803.0,not adopted
10905,10906,2013-01-23 14:22:19,ORG_INVITE,1359037339.0,0,0,63,10307.0,not adopted
10906,10907,2012-10-01 21:06:00,ORG_INVITE,1349125560.0,0,0,45,10670.0,not adopted
10907,10908,2013-09-15 16:55:37,ORG_INVITE,,0,0,138,4282.0,
10908,10909,2013-06-03 18:50:30,ORG_INVITE,1372186230.0,1,0,296,11331.0,not adopted
10909,10910,2013-12-13 00:10:09,ORG_INVITE,1386979809.0,0,0,54,3913.0,not adopted
10910,10911,2014-03-29 07:14:00,PERSONAL_PROJECTS,1400483640.0,0,0,66,,adopted
10911,10912,2013-04-28 17:24:16,SIGNUP_GOOGLE_AUTH,1367169856.0,1,1,326,,not adopted
10912,10913,2013-07-04 07:09:36,ORG_INVITE,1401865776.0,1,1,68,9596.0,adopted
10913,10914,2012-11-20 12:37:52,SIGNUP,,0,0,0,,
10914,10915,2013-12-18 10:44:58,SIGNUP_GOOGLE_AUTH,1387363498.0,1,1,242,,not adopted
10915,10916,2012-12-06 19:20:47,PERSONAL_PROJECTS,1356895247.0,1,0,52,,not adopted
10916,10917,2013-09-12 20:48:33,ORG_INVITE,,1,1,95,4237.0,
10917,10918,2012-10-29 07:54:35,PERSONAL_PROJECTS,,0,0,93,,
10918,10919,2014-02-02 08:34:41,SIGNUP,1391330081.0,0,0,251,,not adopted
10919,10920,2013-08-16 22:26:53,ORG_INVITE,1376692013.0,0,0,60,2354.0,not adopted
10920,10921,2013-10-16 07:39:48,SIGNUP_GOOGLE_AUTH,1382081988.0,0,0,27,,not adopted
10921,10922,2012-05-31 21:49:51,ORG_INVITE,1340056191.0,1,0,382,10922.0,not adopted
10922,10923,2013-02-03 04:24:35,PERSONAL_PROJECTS,,1,1,283,,
10923,10924,2014-02-02 00:42:56,PERSONAL_PROJECTS,1393375376.0,0,0,14,,not adopted
10924,10925,2013-06-12 07:55:22,ORG_INVITE,1373356522.0,1,0,0,5694.0,not adopted
10925,10926,2014-05-10 12:18:05,ORG_INVITE,1400329085.0,0,0,272,367.0,not adopted
10926,10927,2013-03-21 18:06:37,SIGNUP,1367258797.0,1,1,189,,not adopted
10927,10928,2014-02-04 14:51:33,ORG_INVITE,1401115893.0,0,0,334,2765.0,adopted
10928,10929,2013-06-14 18:48:03,ORG_INVITE,,0,0,350,2123.0,
10929,10930,2013-11-24 06:24:24,ORG_INVITE,1385274264.0,0,1,354,1049.0,not adopted
10930,10931,2013-04-19 18:07:41,GUEST_INVITE,,1,0,221,7851.0,
10931,10932,2014-05-24 16:38:38,SIGNUP_GOOGLE_AUTH,1401122318.0,0,0,195,,not adopted
10932,10933,2014-01-20 09:47:06,ORG_INVITE,1390297626.0,1,1,82,3138.0,not adopted
10933,10934,2014-03-11 13:01:06,SIGNUP_GOOGLE_AUTH,1394542866.0,1,0,256,,not adopted
10934,10935,2013-12-08 10:25:25,ORG_INVITE,1386584725.0,0,0,331,1114.0,not adopted
10935,10936,2013-01-08 22:16:22,ORG_INVITE,,0,0,0,9093.0,
10936,10937,2013-12-11 00:06:01,GUEST_INVITE,1401235561.0,0,0,40,7389.0,adopted
10937,10938,2014-04-19 12:06:54,PERSONAL_PROJECTS,,1,1,288,,
10938,10939,2014-01-20 17:46:27,SIGNUP,1390239987.0,0,0,97,,not adopted
10939,10940,2014-03-15 23:42:13,GUEST_INVITE,1395013333.0,1,1,66,5597.0,not adopted
10940,10941,2013-03-11 22:48:30,ORG_INVITE,1363301310.0,0,0,62,3932.0,not adopted
10941,10942,2014-03-05 08:59:48,SIGNUP,,1,1,163,,
10942,10943,2014-02-25 20:36:18,ORG_INVITE,1394310978.0,1,0,275,1903.0,not adopted
10943,10944,2014-02-03 09:46:08,PERSONAL_PROJECTS,,0,0,212,,
10944,10945,2012-09-05 05:20:14,ORG_INVITE,1366176014.0,0,0,56,5386.0,adopted
10945,10946,2013-07-12 06:26:44,GUEST_INVITE,,0,0,9,4551.0,
10946,10947,2013-08-05 09:16:52,ORG_INVITE,1375694212.0,0,0,5,7778.0,not adopted
10947,10948,2014-02-18 03:10:45,SIGNUP,1395025845.0,1,0,53,,not adopted
10948,10949,2013-03-17 11:26:42,ORG_INVITE,1375183602.0,0,0,106,8623.0,not adopted
10949,10950,2013-11-17 20:37:10,ORG_INVITE,1384720630.0,0,0,105,11959.0,not adopted
10950,10951,2014-05-30 10:48:50,GUEST_INVITE,1401533330.0,1,1,294,11119.0,not adopted
10951,10952,2014-04-17 09:11:04,ORG_INVITE,1397725864.0,0,0,133,10228.0,not adopted
10952,10953,2012-07-21 12:15:47,SIGNUP_GOOGLE_AUTH,1401020147.0,0,0,2,,adopted
10953,10954,2012-07-13 21:32:55,SIGNUP_GOOGLE_AUTH,1342301575.0,0,0,240,,not adopted
10954,10955,2013-09-11 03:23:55,ORG_INVITE,,0,0,49,2967.0,
10955,10956,2013-04-06 11:13:46,ORG_INVITE,1365333226.0,1,0,2,7106.0,not adopted
10956,10957,2014-03-07 21:34:55,PERSONAL_PROJECTS,,0,0,406,,
10957,10958,2014-03-20 08:01:45,SIGNUP,1401523305.0,0,0,243,,adopted
10958,10959,2014-03-21 16:41:06,GUEST_INVITE,1395420066.0,1,0,137,9449.0,not adopted
10959,10960,2014-04-23 03:37:59,SIGNUP,1400729879.0,0,0,80,,not adopted
10960,10961,2012-11-13 12:48:23,SIGNUP,1401281303.0,0,0,107,,adopted
10961,10962,2013-01-22 03:50:46,ORG_INVITE,1360813846.0,1,1,68,273.0,not adopted
10962,10963,2013-06-16 09:29:51,PERSONAL_PROJECTS,1371374991.0,0,0,259,,not adopted
10963,10964,2014-01-04 22:21:55,ORG_INVITE,1388874115.0,0,0,194,6575.0,not adopted
10964,10965,2013-05-07 03:47:39,ORG_INVITE,,1,0,262,2525.0,
10965,10966,2012-12-08 09:23:45,GUEST_INVITE,1354958625.0,0,0,2,2081.0,not adopted
10966,10967,2013-06-12 02:47:17,PERSONAL_PROJECTS,,1,1,319,,
10967,10968,2012-06-16 18:16:48,ORG_INVITE,1339870608.0,0,0,165,450.0,not adopted
10968,10969,2013-05-04 22:48:36,ORG_INVITE,1367794116.0,1,0,203,5975.0,not adopted
10969,10970,2013-04-14 22:43:37,ORG_INVITE,1365979417.0,0,0,48,1266.0,not adopted
10970,10971,2013-10-23 10:09:47,ORG_INVITE,1382695787.0,0,0,6,10881.0,not adopted
10971,10972,2014-05-13 04:34:06,SIGNUP,1399955646.0,1,1,119,,not adopted
10972,10973,2013-06-16 03:43:55,ORG_INVITE,1371786235.0,0,0,4,2181.0,not adopted
10973,10974,2013-02-21 08:14:49,ORG_INVITE,1361434489.0,0,0,140,1320.0,not adopted
10974,10975,2014-05-28 04:45:53,ORG_INVITE,,1,1,134,11484.0,
10975,10976,2013-04-30 13:07:30,GUEST_INVITE,,0,0,67,8928.0,
10976,10977,2012-08-12 03:10:08,GUEST_INVITE,,0,0,264,9793.0,
10977,10978,2013-02-24 04:47:07,SIGNUP_GOOGLE_AUTH,1361854027.0,0,0,53,,not adopted
10978,10979,2014-05-02 08:25:26,ORG_INVITE,,0,0,5,8172.0,
10979,10980,2013-06-20 21:29:45,GUEST_INVITE,,1,1,162,1887.0,
10980,10981,2013-05-07 20:08:32,ORG_INVITE,,0,0,195,3819.0,
10981,10982,2013-06-02 17:26:29,SIGNUP,1370280389.0,0,0,178,,not adopted
10982,10983,2014-01-22 14:30:29,ORG_INVITE,1390487429.0,0,0,20,1356.0,not adopted
10983,10984,2012-10-23 09:30:19,GUEST_INVITE,,0,0,83,8074.0,
10984,10985,2012-10-13 08:34:41,SIGNUP,,0,0,33,,
10985,10986,2013-03-29 00:37:34,GUEST_INVITE,,1,0,15,5688.0,
10986,10987,2014-01-10 12:50:56,SIGNUP_GOOGLE_AUTH,1389444656.0,0,0,310,,not adopted
10987,10988,2012-11-07 12:07:02,GUEST_INVITE,,0,0,191,389.0,
10988,10989,2013-06-16 09:14:42,SIGNUP,,0,0,109,,
10989,10990,2013-11-28 17:45:08,ORG_INVITE,1385660708.0,0,0,124,5243.0,not adopted
10990,10991,2013-06-04 06:47:54,ORG_INVITE,,1,1,221,10931.0,
10991,10992,2013-09-10 06:59:44,ORG_INVITE,1378796384.0,0,0,124,5270.0,not adopted
10992,10993,2014-03-17 07:15:00,ORG_INVITE,1395299700.0,0,0,370,6258.0,not adopted
10993,10994,2013-08-14 07:24:51,PERSONAL_PROJECTS,,0,0,106,,
10994,10995,2013-09-15 14:09:15,PERSONAL_PROJECTS,,0,0,314,,
10995,10996,2014-05-14 21:35:41,PERSONAL_PROJECTS,1400448941.0,0,0,330,,not adopted
10996,10997,2012-08-20 18:42:03,SIGNUP,1345488123.0,0,0,405,,not adopted
10997,10998,2013-01-27 23:15:08,PERSONAL_PROJECTS,,0,0,126,,
10998,10999,2013-02-15 17:28:56,SIGNUP_GOOGLE_AUTH,1361035736.0,0,0,315,,not adopted
10999,11000,2013-01-23 18:37:27,ORG_INVITE,1359139047.0,0,0,311,6536.0,not adopted
11000,11001,2013-04-18 04:46:26,PERSONAL_PROJECTS,,0,0,228,,
11001,11002,2013-11-25 08:43:29,GUEST_INVITE,1385541809.0,0,0,190,7101.0,not adopted
11002,11003,2013-11-07 19:54:09,SIGNUP_GOOGLE_AUTH,1400702049.0,1,0,66,,adopted
11003,11004,2013-11-22 23:52:36,SIGNUP_GOOGLE_AUTH,1396137156.0,0,1,378,,adopted
11004,11005,2012-08-27 22:37:49,PERSONAL_PROJECTS,,0,0,7,,
11005,11006,2013-01-30 06:00:27,ORG_INVITE,,0,0,86,120.0,
11006,11007,2013-09-25 02:19:25,SIGNUP_GOOGLE_AUTH,1380161965.0,0,0,407,,not adopted
11007,11008,2014-02-06 17:59:18,ORG_INVITE,1391709558.0,0,0,52,6647.0,not adopted
11008,11009,2013-07-30 13:50:42,SIGNUP_GOOGLE_AUTH,1375278642.0,0,0,257,,not adopted
11009,11010,2013-02-17 22:02:22,ORG_INVITE,1381183342.0,0,0,211,11010.0,adopted
11010,11011,2012-07-14 04:40:33,PERSONAL_PROJECTS,1342240833.0,0,0,349,,not adopted
11011,11012,2013-09-07 05:05:20,GUEST_INVITE,1378616720.0,0,0,50,7713.0,not adopted
11012,11013,2013-08-26 14:26:14,ORG_INVITE,,0,0,411,7119.0,
11013,11014,2013-02-15 03:17:29,SIGNUP_GOOGLE_AUTH,1361157449.0,0,0,1,,not adopted
11014,11015,2012-08-14 17:57:52,GUEST_INVITE,1401731872.0,0,0,352,11015.0,adopted
11015,11016,2013-06-18 06:16:26,ORG_INVITE,1373264186.0,1,1,401,7201.0,not adopted
11016,11017,2014-05-30 10:56:15,ORG_INVITE,1401447375.0,0,0,127,5057.0,not adopted
11017,11018,2013-03-29 20:58:13,PERSONAL_PROJECTS,,0,0,0,,
11018,11019,2012-12-05 00:15:25,SIGNUP,1354752925.0,0,0,38,,not adopted
11019,11020,2014-04-02 07:09:21,SIGNUP,1397977761.0,0,0,94,,not adopted
11020,11021,2012-08-06 17:22:39,ORG_INVITE,1401902559.0,0,0,60,2904.0,adopted
11021,11022,2013-05-22 17:10:19,SIGNUP,1369501819.0,0,0,32,,not adopted
11022,11023,2013-05-21 23:23:23,SIGNUP_GOOGLE_AUTH,1369351403.0,0,0,27,,not adopted
11023,11024,2013-02-14 21:02:16,SIGNUP,1401915736.0,1,0,311,,adopted
11024,11025,2014-05-04 19:55:59,PERSONAL_PROJECTS,,0,0,73,,
11025,11026,2012-12-30 11:49:09,PERSONAL_PROJECTS,,0,0,234,,
11026,11027,2013-05-21 23:35:34,PERSONAL_PROJECTS,,0,1,142,,
11027,11028,2012-06-11 12:24:07,SIGNUP_GOOGLE_AUTH,1339417447.0,0,0,220,,not adopted
11028,11029,2013-10-18 04:53:33,SIGNUP,1382331213.0,0,0,242,,not adopted
11029,11030,2013-05-21 09:11:20,PERSONAL_PROJECTS,,0,0,261,,
11030,11031,2013-06-04 10:40:15,GUEST_INVITE,1371811215.0,1,1,11,1877.0,not adopted
11031,11032,2012-09-24 02:36:57,SIGNUP,1391740617.0,1,0,91,,adopted
11032,11033,2014-04-09 17:37:31,ORG_INVITE,1397410651.0,0,1,6,6385.0,not adopted
11033,11034,2013-06-15 17:38:31,GUEST_INVITE,,0,0,376,7753.0,
11034,11035,2014-05-19 10:28:11,ORG_INVITE,1400668091.0,0,0,26,8416.0,not adopted
11035,11036,2014-03-01 12:01:05,ORG_INVITE,1400673665.0,0,0,75,7510.0,adopted
11036,11037,2013-08-06 03:56:04,ORG_INVITE,,0,0,30,6510.0,
11037,11038,2012-10-17 09:13:37,GUEST_INVITE,,0,0,318,6419.0,
11038,11039,2012-12-26 05:55:04,ORG_INVITE,1401861304.0,1,1,187,11039.0,adopted
11039,11040,2013-02-25 21:38:36,GUEST_INVITE,1361828316.0,0,0,140,7187.0,not adopted
11040,11041,2013-05-08 06:11:29,ORG_INVITE,1367993489.0,0,0,145,3663.0,not adopted
11041,11042,2014-04-09 02:28:08,SIGNUP_GOOGLE_AUTH,1397010488.0,0,0,331,,not adopted
11042,11043,2014-04-26 10:14:46,SIGNUP,1398766486.0,0,0,39,,not adopted
11043,11044,2014-02-06 05:23:18,ORG_INVITE,1391836998.0,0,0,66,9964.0,not adopted
11044,11045,2013-12-02 16:06:17,GUEST_INVITE,1386086777.0,0,0,156,4923.0,not adopted
11045,11046,2014-04-19 09:06:40,PERSONAL_PROJECTS,1398071200.0,0,0,97,,not adopted
11046,11047,2013-11-15 10:28:11,GUEST_INVITE,1384684091.0,0,0,58,9726.0,not adopted
11047,11048,2014-05-06 13:05:06,ORG_INVITE,1399381506.0,0,0,1,9032.0,not adopted
11048,11049,2013-04-19 22:49:11,ORG_INVITE,,1,0,78,7926.0,
11049,11050,2013-08-06 20:19:32,ORG_INVITE,1375820372.0,0,0,177,9589.0,not adopted
11050,11051,2014-02-19 14:02:22,ORG_INVITE,1392818542.0,0,0,2,10953.0,not adopted
11051,11052,2014-05-30 19:27:33,SIGNUP,1401478053.0,0,0,2,,not adopted
11052,11053,2012-06-12 03:38:28,PERSONAL_PROJECTS,,1,1,253,,
11053,11054,2013-09-08 05:51:46,SIGNUP,1378792306.0,1,0,44,,not adopted
11054,11055,2014-02-03 11:03:21,ORG_INVITE,1391425401.0,0,0,108,3331.0,not adopted
11055,11056,2013-08-07 09:41:26,SIGNUP_GOOGLE_AUTH,1401788486.0,0,0,90,,adopted
11056,11057,2012-11-24 09:27:39,PERSONAL_PROJECTS,1353835659.0,0,0,168,,not adopted
11057,11058,2013-11-15 02:43:59,SIGNUP,1384483439.0,0,0,6,,not adopted
11058,11059,2012-12-09 11:36:59,PERSONAL_PROJECTS,1355398619.0,0,0,382,,not adopted
11059,11060,2013-08-20 09:24:23,GUEST_INVITE,,1,0,212,6195.0,
11060,11061,2013-01-23 02:36:53,SIGNUP_GOOGLE_AUTH,1401849413.0,0,0,94,,adopted
11061,11062,2013-10-05 19:49:34,PERSONAL_PROJECTS,1381002574.0,0,0,36,,not adopted
11062,11063,2013-06-14 02:51:42,SIGNUP,1371178302.0,0,0,67,,not adopted
11063,11064,2014-04-13 23:59:40,GUEST_INVITE,1397433580.0,0,0,261,8610.0,not adopted
11064,11065,2013-08-20 04:12:35,ORG_INVITE,1400472755.0,1,1,331,9486.0,adopted
11065,11066,2014-05-25 15:00:52,GUEST_INVITE,1401202852.0,0,0,79,4242.0,not adopted
11066,11067,2013-03-15 04:54:38,ORG_INVITE,1401771278.0,1,0,62,9381.0,adopted
11067,11068,2014-02-07 06:33:21,ORG_INVITE,,1,1,309,11398.0,
11068,11069,2013-09-01 12:11:08,PERSONAL_PROJECTS,1378037468.0,0,0,170,,not adopted
11069,11070,2014-05-25 10:54:01,ORG_INVITE,1401015241.0,1,0,88,8037.0,not adopted
11070,11071,2014-03-09 10:44:42,SIGNUP_GOOGLE_AUTH,1394361882.0,0,0,3,,not adopted
11071,11072,2014-02-02 20:42:08,ORG_INVITE,1400964128.0,0,0,257,3388.0,adopted
11072,11073,2012-11-24 16:53:04,PERSONAL_PROJECTS,,0,0,410,,
11073,11074,2012-08-02 01:54:53,PERSONAL_PROJECTS,,0,0,5,,
11074,11075,2013-05-13 15:25:02,PERSONAL_PROJECTS,,1,1,8,,
11075,11076,2014-05-29 01:34:07,PERSONAL_PROJECTS,,0,0,337,,
11076,11077,2013-12-15 23:23:38,SIGNUP,1387149818.0,0,0,9,,not adopted
11077,11078,2012-07-20 12:59:37,ORG_INVITE,,0,0,27,6553.0,
11078,11079,2013-04-04 15:21:50,GUEST_INVITE,1365348110.0,0,0,39,2210.0,not adopted
11079,11080,2014-04-24 03:35:14,PERSONAL_PROJECTS,,0,0,13,,
11080,11081,2013-10-10 11:13:01,GUEST_INVITE,,0,0,70,7401.0,
11081,11082,2014-04-12 13:08:34,GUEST_INVITE,1397308114.0,1,1,84,1053.0,not adopted
11082,11083,2012-06-22 17:26:01,GUEST_INVITE,1400865961.0,1,1,185,7893.0,adopted
11083,11084,2013-02-23 20:11:35,GUEST_INVITE,1365538295.0,1,0,5,8487.0,not adopted
11084,11085,2012-10-11 09:42:49,ORG_INVITE,1349948569.0,0,0,24,5221.0,not adopted
11085,11086,2012-12-09 11:15:44,ORG_INVITE,1360322144.0,1,1,9,8925.0,adopted
11086,11087,2013-03-01 06:25:02,ORG_INVITE,,1,0,49,3322.0,
11087,11088,2013-02-11 01:51:22,GUEST_INVITE,1360633882.0,0,0,20,7928.0,not adopted
11088,11089,2013-04-11 15:37:04,PERSONAL_PROJECTS,1366126624.0,0,0,293,,not adopted
11089,11090,2012-12-26 18:11:42,ORG_INVITE,1356545502.0,1,0,1,147.0,not adopted
11090,11091,2012-08-10 23:14:33,GUEST_INVITE,1344726873.0,0,0,127,2125.0,not adopted
11091,11092,2014-01-23 22:49:59,PERSONAL_PROJECTS,,1,1,310,,
11092,11093,2013-06-03 10:48:46,ORG_INVITE,1378982926.0,1,1,96,4810.0,adopted
11093,11094,2013-03-15 10:38:27,SIGNUP,1363430307.0,0,0,107,,not adopted
11094,11095,2012-11-18 10:30:57,GUEST_INVITE,1353234657.0,0,0,107,6618.0,not adopted
11095,11096,2014-03-30 13:19:26,ORG_INVITE,1396185566.0,0,0,48,3974.0,not adopted
11096,11097,2014-03-12 03:56:59,SIGNUP,1394942219.0,0,0,239,,not adopted
11097,11098,2013-09-19 18:51:36,SIGNUP,1379789496.0,0,0,37,,not adopted
11098,11099,2014-04-02 09:47:58,SIGNUP,1396432078.0,0,0,273,,not adopted
11099,11100,2013-10-20 19:48:52,GUEST_INVITE,1396295332.0,1,1,248,4629.0,adopted
11100,11101,2013-01-28 21:11:02,ORG_INVITE,1361221862.0,0,0,359,3640.0,not adopted
11101,11102,2012-10-30 18:09:49,ORG_INVITE,1351793389.0,0,0,2,9439.0,not adopted
11102,11103,2012-06-12 13:06:43,PERSONAL_PROJECTS,1339506403.0,1,1,70,,not adopted
11103,11104,2012-10-26 00:26:32,SIGNUP,1351211192.0,0,0,45,,not adopted
11104,11105,2014-02-27 00:44:22,ORG_INVITE,,0,0,105,11959.0,
11105,11106,2014-02-06 05:19:39,PERSONAL_PROJECTS,1391663979.0,0,0,24,,not adopted
11106,11107,2013-08-08 13:22:46,SIGNUP,1376054566.0,0,0,101,,not adopted
11107,11108,2013-04-05 04:31:10,SIGNUP,1365222670.0,1,0,46,,not adopted
11108,11109,2014-04-07 05:03:50,PERSONAL_PROJECTS,1396847030.0,1,0,106,,not adopted
11109,11110,2014-04-17 16:31:35,ORG_INVITE,1397752295.0,1,0,3,563.0,not adopted
11110,11111,2014-03-25 07:56:02,GUEST_INVITE,1395820562.0,0,0,113,10075.0,not adopted
11111,11112,2014-03-03 10:15:33,GUEST_INVITE,1401012933.0,1,1,392,2474.0,adopted
11112,11113,2012-10-08 03:12:32,ORG_INVITE,1349665952.0,0,0,151,11304.0,not adopted
11113,11114,2012-08-05 13:18:26,SIGNUP,1344172706.0,1,0,341,,not adopted
11114,11115,2014-05-21 04:22:08,GUEST_INVITE,1400991728.0,0,0,259,2722.0,not adopted
11115,11116,2014-02-22 23:31:52,PERSONAL_PROJECTS,,0,0,31,,
11116,11117,2013-03-13 17:43:34,PERSONAL_PROJECTS,1364751814.0,0,0,134,,not adopted
11117,11118,2013-07-12 01:02:28,SIGNUP_GOOGLE_AUTH,1373677348.0,1,0,276,,not adopted
11118,11119,2012-06-16 08:23:07,GUEST_INVITE,1339834987.0,0,0,294,1316.0,not adopted
11119,11120,2012-11-12 23:19:13,GUEST_INVITE,1352762353.0,1,0,163,7536.0,not adopted
11120,11121,2013-03-24 00:32:59,SIGNUP_GOOGLE_AUTH,1364085179.0,1,0,191,,not adopted
11121,11122,2014-05-03 10:03:21,ORG_INVITE,1399111401.0,0,0,39,6890.0,not adopted
11122,11123,2013-10-19 18:27:13,ORG_INVITE,1385144833.0,0,0,220,11028.0,not adopted
11123,11124,2013-11-23 07:12:15,GUEST_INVITE,,0,0,324,2973.0,
11124,11125,2013-05-25 05:31:15,ORG_INVITE,,0,0,50,7390.0,
11125,11126,2014-05-03 04:58:25,GUEST_INVITE,1399525105.0,0,0,147,6941.0,not adopted
11126,11127,2013-03-31 10:53:34,SIGNUP_GOOGLE_AUTH,1364727214.0,0,0,0,,not adopted
11127,11128,2012-08-22 11:45:22,GUEST_INVITE,1345722322.0,0,0,25,9332.0,not adopted
11128,11129,2012-08-09 01:48:30,SIGNUP_GOOGLE_AUTH,1344476910.0,0,0,182,,not adopted
11129,11130,2013-05-16 01:30:49,SIGNUP_GOOGLE_AUTH,1375666249.0,0,0,20,,adopted
11130,11131,2013-05-16 16:12:40,GUEST_INVITE,1368893560.0,0,0,252,11131.0,not adopted
11131,11132,2014-01-09 19:33:29,ORG_INVITE,1389555209.0,1,1,241,8843.0,not adopted
11132,11133,2012-06-29 20:19:30,SIGNUP_GOOGLE_AUTH,1342901970.0,0,0,0,,not adopted
11133,11134,2014-01-16 10:11:29,ORG_INVITE,1389867089.0,0,0,66,9579.0,not adopted
11134,11135,2012-06-26 10:47:59,PERSONAL_PROJECTS,,0,0,281,,
11135,11136,2013-12-02 08:53:24,ORG_INVITE,1386147204.0,1,0,43,7410.0,not adopted
11136,11137,2012-08-19 01:08:54,PERSONAL_PROJECTS,,0,0,118,,
11137,11138,2014-04-05 09:23:15,ORG_INVITE,1396689795.0,1,0,135,730.0,not adopted
11138,11139,2014-01-27 09:21:41,GUEST_INVITE,1390814501.0,0,0,15,9118.0,not adopted
11139,11140,2013-12-14 03:12:28,SIGNUP_GOOGLE_AUTH,1387249948.0,1,0,312,,not adopted
11140,11141,2014-05-11 04:31:04,PERSONAL_PROJECTS,1399955464.0,0,0,336,,not adopted
11141,11142,2014-01-30 16:33:07,GUEST_INVITE,,0,0,133,7683.0,
11142,11143,2013-04-13 05:42:49,GUEST_INVITE,1366004569.0,1,1,105,1758.0,not adopted
11143,11144,2012-06-21 10:13:51,GUEST_INVITE,1347790431.0,0,0,30,9043.0,adopted
11144,11145,2012-06-10 10:11:56,ORG_INVITE,1339323116.0,1,1,15,5379.0,not adopted
11145,11146,2014-05-11 19:06:43,PERSONAL_PROJECTS,,0,0,373,,
11146,11147,2012-12-16 14:19:32,ORG_INVITE,1355753972.0,0,0,325,6274.0,not adopted
11147,11148,2013-11-27 15:13:45,ORG_INVITE,1385651625.0,1,0,253,11053.0,not adopted
11148,11149,2013-04-08 03:09:50,SIGNUP,1365390590.0,0,0,182,,not adopted
11149,11150,2014-02-21 18:35:24,ORG_INVITE,1393094124.0,0,0,1,10368.0,not adopted
11150,11151,2013-06-03 09:11:31,PERSONAL_PROJECTS,1370250691.0,0,0,302,,not adopted
11151,11152,2013-08-09 07:59:13,SIGNUP,1376207953.0,0,0,24,,not adopted
11152,11153,2013-07-30 12:38:10,SIGNUP,1375360690.0,1,1,81,,not adopted
11153,11154,2013-01-23 02:23:45,GUEST_INVITE,1358907825.0,0,0,216,11154.0,not adopted
11154,11155,2014-02-13 06:26:20,SIGNUP,1392272780.0,1,0,78,,not adopted
11155,11156,2014-01-13 21:50:45,ORG_INVITE,1389736245.0,1,1,39,1484.0,not adopted
11156,11157,2014-01-01 13:09:01,SIGNUP_GOOGLE_AUTH,1388581741.0,0,0,166,,not adopted
11157,11158,2012-09-17 05:39:01,GUEST_INVITE,1347860341.0,0,0,154,870.0,not adopted
11158,11159,2012-09-20 17:46:27,GUEST_INVITE,,1,0,255,1846.0,
11159,11160,2012-06-27 17:52:36,GUEST_INVITE,1401385956.0,0,0,231,11160.0,adopted
11160,11161,2013-01-28 01:02:31,GUEST_INVITE,1359334951.0,0,0,279,2024.0,not adopted
11161,11162,2012-06-13 02:11:23,GUEST_INVITE,,0,0,298,6047.0,
11162,11163,2012-10-25 03:05:36,PERSONAL_PROJECTS,,0,0,24,,
11163,11164,2013-05-28 02:24:14,SIGNUP_GOOGLE_AUTH,1375928654.0,0,0,0,,not adopted
11164,11165,2013-11-22 10:24:01,PERSONAL_PROJECTS,1385115841.0,0,0,13,,not adopted
11165,11166,2012-12-31 19:54:56,ORG_INVITE,,0,0,385,9200.0,
11166,11167,2013-05-01 23:01:20,SIGNUP_GOOGLE_AUTH,1367449280.0,0,0,186,,not adopted
11167,11168,2013-08-03 08:40:41,SIGNUP_GOOGLE_AUTH,1375605641.0,0,0,40,,not adopted
11168,11169,2012-07-23 15:44:52,SIGNUP,1344613492.0,0,0,308,,adopted
